date,rate
2014-12-02T00:00:00,9.5
2014-12-01T00:00:00,9.5
2014-11-28T00:00:00,9.5
2014-11-27T00:00:00,9.5
2014-11-26T00:00:00,9.5
2014-11-25T00:00:00,9.5
2014-11-24T00:00:00,9.5
2014-11-21T00:00:00,9.5
2014-11-20T00:00:00,9.5
2014-11-19T00:00:00,9.5
2014-11-18T00:00:00,9.5
2014-11-17T00:00:00,9.5
2014-11-14T00:00:00,9.5
2014-11-13T00:00:00,9.5
2014-11-12T00:00:00,9.5
2014-11-11T00:00:00,9.5
2014-11-10T00:00:00,9.5
2014-11-07T00:00:00,9.5
2014-11-06T00:00:00,9.5
2014-11-05T00:00:00,9.5
2014-10-31T00:00:00,8.0
2014-10-30T00:00:00,8.0
2014-10-29T00:00:00,8.0
2014-10-28T00:00:00,8.0
2014-10-27T00:00:00,8.0
2014-10-24T00:00:00,8.0
2014-10-23T00:00:00,8.0
2014-10-22T00:00:00,8.0
2014-10-21T00:00:00,8.0
2014-10-20T00:00:00,8.0
2014-10-17T00:00:00,8.0
2014-10-16T00:00:00,8.0
2014-10-15T00:00:00,8.0
2014-10-14T00:00:00,8.0
2014-10-13T00:00:00,8.0
2014-10-10T00:00:00,8.0
2014-10-09T00:00:00,8.0
2014-10-08T00:00:00,8.0
2014-10-07T00:00:00,8.0
2014-10-06T00:00:00,8.0
2014-10-03T00:00:00,8.0
2014-10-02T00:00:00,8.0
2014-10-01T00:00:00,8.0
2014-09-30T00:00:00,8.0
2014-09-29T00:00:00,8.0
2014-09-26T00:00:00,8.0
2014-09-25T00:00:00,8.0
2014-09-24T00:00:00,8.0
2014-09-23T00:00:00,8.0
2014-09-22T00:00:00,8.0
2014-09-19T00:00:00,8.0
2014-09-18T00:00:00,8.0
2014-09-17T00:00:00,8.0
2014-09-16T00:00:00,8.0
2014-09-15T00:00:00,8.0
2014-09-12T00:00:00,8.0
2014-09-11T00:00:00,8.0
2014-09-10T00:00:00,8.0
2014-09-09T00:00:00,8.0
2014-09-08T00:00:00,8.0
2014-09-05T00:00:00,8.0
2014-09-04T00:00:00,8.0
2014-09-03T00:00:00,8.0
2014-09-02T00:00:00,8.0
2014-09-01T00:00:00,8.0
2014-08-29T00:00:00,8.0
2014-08-28T00:00:00,8.0
2014-08-27T00:00:00,8.0
2014-08-26T00:00:00,8.0
2014-08-25T00:00:00,8.0
2014-08-22T00:00:00,8.0
2014-08-21T00:00:00,8.0
2014-08-20T00:00:00,8.0
2014-08-19T00:00:00,8.0
2014-08-18T00:00:00,8.0
2014-08-15T00:00:00,8.0
2014-08-14T00:00:00,8.0
2014-08-13T00:00:00,8.0
2014-08-12T00:00:00,8.0
2014-08-11T00:00:00,8.0
2014-08-08T00:00:00,8.0
2014-08-07T00:00:00,8.0
2014-08-06T00:00:00,8.0
2014-08-05T00:00:00,8.0
2014-08-04T00:00:00,8.0
2014-08-01T00:00:00,8.0
2014-07-31T00:00:00,8.0
2014-07-30T00:00:00,8.0
2014-07-29T00:00:00,8.0
2014-07-28T00:00:00,8.0
2014-07-25T00:00:00,7.5
2014-07-24T00:00:00,7.5
2014-07-23T00:00:00,7.5
2014-07-22T00:00:00,7.5
2014-07-21T00:00:00,7.5
2014-07-18T00:00:00,7.5
2014-07-17T00:00:00,7.5
2014-07-16T00:00:00,7.5
2014-07-15T00:00:00,7.5
2014-07-14T00:00:00,7.5
2014-07-11T00:00:00,7.5
2014-07-10T00:00:00,7.5
2014-07-09T00:00:00,7.5
2014-07-08T00:00:00,7.5
2014-07-07T00:00:00,7.5
2014-07-04T00:00:00,7.5
2014-07-03T00:00:00,7.5
2014-07-02T00:00:00,7.5
2014-07-01T00:00:00,7.5
2014-06-30T00:00:00,7.5
2014-06-27T00:00:00,7.5
2014-06-26T00:00:00,7.5
2014-06-25T00:00:00,7.5
2014-06-24T00:00:00,7.5
2014-06-23T00:00:00,7.5
2014-06-20T00:00:00,7.5
2014-06-19T00:00:00,7.5
2014-06-18T00:00:00,7.5
2014-06-17T00:00:00,7.5
2014-06-16T00:00:00,7.5
2014-06-11T00:00:00,7.5
2014-06-10T00:00:00,7.5
2014-06-09T00:00:00,7.5
2014-06-06T00:00:00,7.5
2014-06-05T00:00:00,7.5
2014-06-04T00:00:00,7.5
2014-06-03T00:00:00,7.5
2014-06-02T00:00:00,7.5
2014-05-30T00:00:00,7.5
2014-05-29T00:00:00,7.5
2014-05-28T00:00:00,7.5
2014-05-27T00:00:00,7.5
2014-05-26T00:00:00,7.5
2014-05-23T00:00:00,7.5
2014-05-22T00:00:00,7.5
2014-05-21T00:00:00,7.5
2014-05-20T00:00:00,7.5
2014-05-19T00:00:00,7.5
2014-05-16T00:00:00,7.5
2014-05-15T00:00:00,7.5
2014-05-14T00:00:00,7.5
2014-05-13T00:00:00,7.5
2014-05-12T00:00:00,7.5
2014-05-08T00:00:00,7.5
2014-05-07T00:00:00,7.5
2014-05-06T00:00:00,7.5
2014-05-05T00:00:00,7.5
2014-04-30T00:00:00,7.5
2014-04-29T00:00:00,7.5
2014-04-28T00:00:00,7.5
2014-04-25T00:00:00,7.0
2014-04-24T00:00:00,7.0
2014-04-23T00:00:00,7.0
2014-04-22T00:00:00,7.0
2014-04-21T00:00:00,7.0
2014-04-18T00:00:00,7.0
2014-04-17T00:00:00,7.0
2014-04-16T00:00:00,7.0
2014-04-15T00:00:00,7.0
2014-04-14T00:00:00,7.0
2014-04-11T00:00:00,7.0
2014-04-10T00:00:00,7.0
2014-04-09T00:00:00,7.0
2014-04-08T00:00:00,7.0
2014-04-07T00:00:00,7.0
2014-04-04T00:00:00,7.0
2014-04-03T00:00:00,7.0
2014-04-02T00:00:00,7.0
2014-04-01T00:00:00,7.0
2014-03-31T00:00:00,7.0
2014-03-28T00:00:00,7.0
2014-03-27T00:00:00,7.0
2014-03-26T00:00:00,7.0
2014-03-25T00:00:00,7.0
2014-03-24T00:00:00,7.0
2014-03-21T00:00:00,7.0
2014-03-20T00:00:00,7.0
2014-03-19T00:00:00,7.0
2014-03-18T00:00:00,7.0
2014-03-17T00:00:00,7.0
2014-03-14T00:00:00,7.0
2014-03-13T00:00:00,7.0
2014-03-12T00:00:00,7.0
2014-03-11T00:00:00,7.0
2014-03-07T00:00:00,7.0
2014-03-06T00:00:00,7.0
2014-03-05T00:00:00,7.0
2014-03-04T00:00:00,7.0
2014-03-03T00:00:00,7.0
2014-02-28T00:00:00,5.5
2014-02-27T00:00:00,5.5
2014-02-26T00:00:00,5.5
2014-02-25T00:00:00,5.5
2014-02-24T00:00:00,5.5
2014-02-21T00:00:00,5.5
2014-02-20T00:00:00,5.5
2014-02-19T00:00:00,5.5
2014-02-18T00:00:00,5.5
2014-02-17T00:00:00,5.5
2014-02-14T00:00:00,5.5
2014-02-13T00:00:00,5.5
2014-02-12T00:00:00,5.5
2014-02-11T00:00:00,5.5
2014-02-10T00:00:00,5.5
2014-02-07T00:00:00,5.5
2014-02-06T00:00:00,5.5
2014-02-05T00:00:00,5.5
2014-02-04T00:00:00,5.5
2014-02-03T00:00:00,5.5
2014-01-31T00:00:00,5.5
2014-01-30T00:00:00,5.5
2014-01-29T00:00:00,5.5
2014-01-28T00:00:00,5.5
2014-01-27T00:00:00,5.5
2014-01-24T00:00:00,5.5
2014-01-23T00:00:00,5.5
2014-01-22T00:00:00,5.5
2014-01-21T00:00:00,5.5
2014-01-20T00:00:00,5.5
2014-01-17T00:00:00,5.5
2014-01-16T00:00:00,5.5
2014-01-15T00:00:00,5.5
2014-01-14T00:00:00,5.5
2014-01-13T00:00:00,5.5
2014-01-10T00:00:00,5.5
2014-01-09T00:00:00,5.5
2013-12-31T00:00:00,5.5
2013-12-30T00:00:00,5.5
2013-12-27T00:00:00,5.5
2013-12-26T00:00:00,5.5
2013-12-25T00:00:00,5.5
2013-12-24T00:00:00,5.5
2013-12-23T00:00:00,5.5
2013-12-20T00:00:00,5.5
2013-12-19T00:00:00,5.5
2013-12-18T00:00:00,5.5
2013-12-17T00:00:00,5.5
2013-12-16T00:00:00,5.5
2013-12-13T00:00:00,5.5
2013-12-12T00:00:00,5.5
2013-12-11T00:00:00,5.5
2013-12-10T00:00:00,5.5
2013-12-09T00:00:00,5.5
2013-12-06T00:00:00,5.5
2013-12-05T00:00:00,5.5
2013-12-04T00:00:00,5.5
2013-12-03T00:00:00,5.5
2013-12-02T00:00:00,5.5
2013-11-29T00:00:00,5.5
2013-11-28T00:00:00,5.5
2013-11-27T00:00:00,5.5
2013-11-26T00:00:00,5.5
2013-11-25T00:00:00,5.5
2013-11-22T00:00:00,5.5
2013-11-21T00:00:00,5.5
2013-11-20T00:00:00,5.5
2013-11-19T00:00:00,5.5
2013-11-18T00:00:00,5.5
2013-11-15T00:00:00,5.5
2013-11-14T00:00:00,5.5
2013-11-13T00:00:00,5.5
2013-11-12T00:00:00,5.5
2013-11-11T00:00:00,5.5
2013-11-08T00:00:00,5.5
2013-11-07T00:00:00,5.5
2013-11-06T00:00:00,5.5
2013-11-05T00:00:00,5.5
2013-11-01T00:00:00,5.5
2013-10-31T00:00:00,5.5
2013-10-30T00:00:00,5.5
2013-10-29T00:00:00,5.5
2013-10-28T00:00:00,5.5
2013-10-25T00:00:00,5.5
2013-10-24T00:00:00,5.5
2013-10-23T00:00:00,5.5
2013-10-22T00:00:00,5.5
2013-10-21T00:00:00,5.5
2013-10-18T00:00:00,5.5
2013-10-17T00:00:00,5.5
2013-10-16T00:00:00,5.5
2013-10-15T00:00:00,5.5
2013-10-14T00:00:00,5.5
2013-10-11T00:00:00,5.5
2013-10-10T00:00:00,5.5
2013-10-09T00:00:00,5.5
2013-10-08T00:00:00,5.5
2013-10-07T00:00:00,5.5
2013-10-04T00:00:00,5.5
2013-10-03T00:00:00,5.5
2013-10-02T00:00:00,5.5
2013-10-01T00:00:00,5.5
2013-09-30T00:00:00,5.5
2013-09-27T00:00:00,5.5
2013-09-26T00:00:00,5.5
2013-09-25T00:00:00,5.5
2013-09-24T00:00:00,5.5
2013-09-23T00:00:00,5.5
2013-09-20T00:00:00,5.5
2013-09-19T00:00:00,5.5
2013-09-18T00:00:00,5.5
2013-09-17T00:00:00,5.5
