date,Income,Outcome,Balance,weekend,day_of_week,Monday,Tuesday,Wednesday,Thursday,Firday,Saturday,Sunday,day_of_week_sin,day_of_week_cos,holiday,preholiday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,quarter_1,quarter_2,quarter_3,quarter_4,keyrate,payday,mean_weekly,std_weekly,median_weekly,max_weekly,min_weekly,mean_monthly,std_monthly,median_monthly,max_monthly,min_monthly,first_lag,second_lag
2019-02-11,1.5932004104774755,1.7907045935945178,-0.201240963920652,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.03860875975723917,0.16116692472010344,0.0,0.3186062003713839,-0.201240963920652,-0.014090947705552257,0.3278095652422067,0.0,0.6060090525447586,-1.1463043660500296,0.0,0.0
2019-02-12,2.514886598357007,1.5932004104774755,0.9249945659936186,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.17234183486272162,0.36829835708538844,0.00888023589787711,0.9249945659936186,-0.201240963920652,0.01674220449423503,0.3699709573811115,0.0,0.9249945659936186,-1.1463043660500296,-0.201240963920652,0.0
2019-02-13,1.6590351381831563,1.47469790060725,0.19597577571820718,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.19906976912276877,0.3611786885846415,0.1551528056968243,0.9249945659936186,-0.201240963920652,0.023553179631346732,0.37137117635278344,0.0,0.9249945659936186,-1.1463043660500296,0.9249945659936186,-0.201240963920652
2019-02-14,1.8565393213001986,1.47469790060725,0.3868328144027893,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.2321669132236209,0.3670509922315909,0.19597577571820718,0.9249945659936186,-0.201240963920652,0.017594242350833282,0.36372929619682187,0.0,0.9249945659936186,-1.1463043660500296,0.19597577571820718,0.9249945659936186
2019-02-15,1.8170384846767902,1.7775376480533818,0.03706315074982107,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.19194647756339767,0.3714001725554043,0.03706315074982107,0.9249945659936186,-0.201240963920652,0.0439341537999441,0.3333329088810996,0.0,0.9249945659936186,-1.1463043660500296,0.3868328144027893,0.19597577571820718
2019-02-16,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.19194647756339767,0.37140017255540436,0.03706315074982107,0.9249945659936186,-0.201240963920652,0.03769876402957486,0.33231125474855094,0.0,0.9249945659936186,-1.1463043660500296,0.03706315074982107,0.3868328144027893
2019-02-17,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.19194647756339767,0.3714001725554043,0.03706315074982107,0.9249945659936186,-0.201240963920652,0.03730509567409761,0.33234997408893513,0.0,0.9249945659936186,-1.1463043660500296,0.0,0.03706315074982107
2019-02-18,1.5932004104774755,2.1725460142874664,-0.5795129659580365,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.13790762012948557,0.45602274269188847,0.03706315074982107,0.9249945659936186,-0.5795129659580365,0.017987996808829725,0.35091589496167336,0.0,0.9249945659936186,-1.1463043660500296,0.0,0.0
2019-02-19,1.3430284451958885,1.2064994946349499,0.1316148745246777,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.024567664205351173,0.2995420310375821,0.03706315074982107,0.3868328144027893,-0.5795129659580365,0.02237515929298565,0.35150548522900155,0.0,0.9249945659936186,-1.1463043660500296,-0.5795129659580365,0.0
2019-02-20,1.9355409945470157,1.4351970639838416,0.4959178522339848,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.06741653227903369,0.34599871164128454,0.03706315074982107,0.4959178522339848,-0.5795129659580365,0.04002768483599447,0.361742988647048,0.0,0.9249945659936186,-1.1463043660500296,0.1316148745246777,-0.5795129659580365
2019-02-21,1.8302054302179263,1.869706266841335,-0.03526479925509935,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.007116873185049602,0.3165846393137433,0.0,0.4959178522339848,-0.5795129659580365,0.018651889775999197,0.3457379921049129,0.0,0.9249945659936186,-1.1463043660500296,0.4959178522339848,0.1316148745246777
2019-02-22,1.7643707025122455,2.514886598357007,-0.7478045557197066,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.10500708488202579,0.4247277782234363,0.0,0.4959178522339848,-0.7478045557197066,-0.015180718549480356,0.3694292452633292,0.0,0.9249945659936186,-1.1463043660500296,-0.03526479925509935,0.4959178522339848
2019-02-23,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.10500708488202579,0.4247277782234363,0.0,0.4959178522339848,-0.7478045557197066,-0.00513197908021958,0.3654522522791947,0.0,0.9249945659936186,-1.1463043660500296,-0.7478045557197066,-0.03526479925509935
2019-02-24,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.10500708488202579,0.4247277782234363,0.0,0.4959178522339848,-0.7478045557197066,-0.0024559418930440243,0.3651768216678076,0.0,0.9249945659936186,-1.1463043660500296,0.0,-0.7478045557197066
2019-02-25,2.027709613334969,2.5938882716038236,-0.5673445258041354,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.10326873628861134,0.4224809736701282,0.0,0.4959178522339848,-0.7478045557197066,-0.021367426086515207,0.37945664306275295,0.0,0.9249945659936186,-1.1463043660500296,0.0,0.0
2019-02-26,1.961874885629288,1.724869865888837,0.23970750663516172,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.08782693170139934,0.43430678211732016,0.0,0.4959178522339848,-0.7478045557197066,-0.01337717586534315,0.38243418210418934,0.0,0.9249945659936186,-1.1463043660500296,-0.5673445258041354,0.0
2019-02-27,1.6985359748065647,1.7512037569711094,-0.05079179052457979,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.16592830923833718,0.3534706821073604,-0.03526479925509935,0.23970750663516172,-0.7478045557197066,-0.003315816393169869,0.3771348384466403,0.0,0.9249945659936186,-1.1463043660500296,0.23970750663516172,-0.5673445258041354
2019-02-28,2.462218816192462,1.9355409945470157,0.5209887695839447,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.08646351368990231,0.4397402041494446,0.0,0.5209887695839447,-0.7478045557197066,0.010911255505454616,0.38880932933018686,0.0,0.9249945659936186,-1.1463043660500296,-0.05079179052457979,0.23970750663516172
2019-03-01,1.6985359748065647,1.5405326283129308,0.1593501452278508,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.04313001501689163,0.33309650381710887,0.0,0.5209887695839447,-0.5673445258041354,0.010577682971246971,0.3886729745297024,0.0,0.9249945659936186,-1.1463043660500296,0.5209887695839447,-0.05079179052457979
2019-03-02,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.04313001501689163,0.33309650381710887,0.0,0.5209887695839447,-0.5673445258041354,0.006113402301075173,0.38797584095296866,0.0,0.9249945659936186,-1.1463043660500296,0.1593501452278508,0.5209887695839447
2019-03-03,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.04313001501689163,0.33309650381710887,0.0,0.5209887695839447,-0.5673445258041354,0.007856125668638116,0.38782188476531293,0.0,0.9249945659936186,-1.1463043660500296,0.0,0.1593501452278508
2019-03-04,1.5536995738540669,1.9882087767115604,-0.4385532152169004,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.061528773672210914,0.29515240531757686,0.0,0.5209887695839447,-0.4385532152169004,-0.006762314838591897,0.3963008797582666,0.0,0.9249945659936186,-1.1463043660500296,0.0,0.0
2019-03-05,1.6063673560186116,1.8565393213001986,-0.24990610274131414,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.00841602766728564,0.3037783591463741,0.0,0.5209887695839447,-0.4385532152169004,-0.015092518263302369,0.3987726271015595,0.0,0.9249945659936186,-1.1463043660500296,-0.4385532152169004,0.0
2019-03-06,1.5141987372306585,1.2344608872585272,0.27538315256461543,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.03818039277402796,0.32073754419850725,0.0,0.5209887695839447,-0.4385532152169004,0.032297065690519135,0.3398240582494824,0.0,0.9249945659936186,-0.7478045557197066,-0.24990610274131414,-0.4385532152169004
2019-03-07,1.7512037569711094,1.5536995738540669,0.19569705910535307,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.008289851580056557,0.2561986923375897,0.0,0.27538315256461543,-0.4385532152169004,0.03919153298552285,0.34100856290660847,0.0,0.9249945659936186,-0.7478045557197066,0.27538315256461543,-0.24990610274131414
2019-03-08,0.0,0.0,0.0,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.031054158041178097,0.24568430871812535,0.0,0.27538315256461543,-0.4385532152169004,0.03889552512226028,0.34103963427266937,0.0,0.9249945659936186,-0.7478045557197066,0.19569705910535307,0.27538315256461543
2019-03-09,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.031054158041178097,0.24568430871812535,0.0,0.27538315256461543,-0.4385532152169004,0.03372376493236614,0.3403916418644618,0.0,0.9249945659936186,-0.7478045557197066,0.0,0.19569705910535307
2019-03-10,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.031054158041178097,0.24568430871812535,0.0,0.27538315256461543,-0.4385532152169004,0.02310355825332001,0.33614053158672186,0.0,0.9249945659936186,-0.7478045557197066,0.0,0.0
2019-03-11,2.1198782321229217,1.9092071034647433,0.21294790846629308,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.06201743105642097,0.18028216739441463,0.0,0.27538315256461543,-0.24990610274131414,0.030201821868863114,0.3378797375725041,0.0,0.9249945659936186,-0.7478045557197066,0.0,0.0
2019-03-12,2.6333891082272323,2.9888966378379087,-0.36245728895182067,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.04593869016920575,0.21450826515239738,0.0,0.27538315256461543,-0.36245728895182067,0.01811991223713576,0.3453937605937495,0.0,0.9249945659936186,-0.7478045557197066,0.21294790846629308,0.0
2019-03-13,1.5141987372306585,1.8038715391356541,-0.28725573787767655,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.03443829417969311,0.2195576322132588,0.0,0.21294790846629308,-0.36245728895182067,0.015252753105234941,0.3476272836354646,0.0,0.9249945659936186,-0.7478045557197066,-0.36245728895182067,0.21294790846629308
2019-03-14,1.724869865888837,1.4483640095249777,0.2837458581089728,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.021859894322033144,0.23678565698176812,0.0,0.2837458581089728,-0.36245728895182067,-0.0061222038242532565,0.3071138640528309,0.0,0.5209887695839447,-0.7478045557197066,-0.28725573787767655,-0.36245728895182067
2019-03-15,1.64586819264202,1.6853690292654286,-0.03256291701286168,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.026511739609584813,0.23660441887132344,0.0,0.2837458581089728,-0.36245728895182067,-0.013740160248622218,0.3047533405936468,0.0,0.5209887695839447,-0.7478045557197066,0.2837458581089728,-0.28725573787767655
2019-03-16,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.026511739609584813,0.23660441887132344,0.0,0.2837458581089728,-0.36245728895182067,-0.026634587395381864,0.29525590629882736,0.0,0.5209887695839447,-0.7478045557197066,-0.03256291701286168,0.2837458581089728
2019-03-17,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.026511739609584813,0.23660441887132344,0.0,0.2837458581089728,-0.36245728895182067,-0.02787002575370923,0.2950576604133099,0.0,0.5209887695839447,-0.7478045557197066,0.0,-0.03256291701286168
2019-03-18,1.6853690292654286,1.8302054302179263,-0.15279951345285142,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.07876137131231974,0.21423795837447693,-0.03256291701286168,0.2837458581089728,-0.36245728895182067,-0.03296334286880428,0.2958776569318472,0.0,0.5209887695839447,-0.7478045557197066,0.0,0.0
2019-03-19,1.4088631729015693,1.5010317916895224,-0.09528013938711982,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.04059320708879105,0.17558438215609015,-0.03256291701286168,0.2837458581089728,-0.28725573787767655,-0.0361393475150416,0.29602296271967843,0.0,0.5209887695839447,-0.7478045557197066,-0.15279951345285142,0.0
2019-03-20,1.382529281819297,1.711702920347701,-0.32932276493088497,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.046602782382106536,0.18585334722700336,-0.03256291701286168,0.2837458581089728,-0.32932276493088497,-0.027799674147469887,0.2834439287574451,0.0,0.5209887695839447,-0.7478045557197066,-0.09528013938711982,-0.15279951345285142
2019-03-21,2.054043504417241,1.869706266841335,0.17771993713153839,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.06174934252174003,0.15643599877699438,-0.03256291701286168,0.17771993713153839,-0.32932276493088497,-0.0262628387272412,0.2844612462626001,0.0,0.5209887695839447,-0.7478045557197066,-0.32932276493088497,-0.09528013938711982
2019-03-22,1.2603216243107822,1.711702920347701,-0.45694251346323017,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.12237499915750695,0.2146434382517954,-0.09528013938711982,0.17771993713153839,-0.45694251346323017,-0.05802485091714837,0.27725099818235643,0.0,0.5209887695839447,-0.7478045557197066,0.17771993713153839,-0.32932276493088497
2019-03-23,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.12237499915750695,0.2146434382517954,-0.09528013938711982,0.17771993713153839,-0.45694251346323017,-0.056849357608645054,0.277425527356195,0.0,0.5209887695839447,-0.7478045557197066,-0.45694251346323017,0.17771993713153839
2019-03-24,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.12237499915750695,0.2146434382517954,-0.09528013938711982,0.17771993713153839,-0.45694251346323017,-0.03192253908465483,0.24488949998252244,0.0,0.5209887695839447,-0.5673445258041354,0.0,-0.45694251346323017
2019-03-25,2.3305493607811005,2.9888966378379087,-0.6506686485416275,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.1934991613130464,0.2941623240436324,-0.09528013938711982,0.17771993713153839,-0.6506686485416275,-0.053611494036042415,0.269537952372717,0.0,0.5209887695839447,-0.6506686485416275,0.0,0.0
2019-03-26,1.3133453518585445,1.6590351381831563,-0.3465657592607896,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.22939710700928492,0.2955082082681872,-0.32932276493088497,0.17771993713153839,-0.6506686485416275,-0.06516368601140207,0.27454130650499153,0.0,0.5209887695839447,-0.6506686485416275,-0.6506686485416275,0.0
2019-03-27,1.724869865888837,1.5405326283129308,0.19344070159844734,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.1547166117908089,0.3300800528250262,0.0,0.19344070159844734,-0.6506686485416275,-0.03980417843131598,0.2613764912417467,0.0,0.5209887695839447,-0.6506686485416275,-0.3465657592607896,-0.6506686485416275
2019-03-28,2.040876558876105,2.2647146330754198,-0.2228700867634465,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,-0.21194375806152102,0.2957823695549517,-0.2228700867634465,0.19344070159844734,-0.6506686485416275,-0.05522343154460292,0.2579405290151052,0.0,0.5209887695839447,-0.6506686485416275,0.19344070159844734,-0.3465657592607896
2019-03-29,3.0942322021669977,2.0145426677938327,1.0819422604101567,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.007896923920391399,0.5478336762962293,0.0,1.0819422604101567,-0.6506686485416275,-0.017465629846778366,0.33113299768888715,0.0,1.0819422604101567,-0.6506686485416275,-0.2228700867634465,0.19344070159844734
2019-03-30,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.007896923920391399,0.5478336762962293,0.0,1.0819422604101567,-0.6506686485416275,-0.03483192216624319,0.3151981898297356,0.0,1.0819422604101567,-0.6506686485416275,1.0819422604101567,-0.2228700867634465
2019-03-31,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.75,0,0.007896923920391399,0.5478336762962293,0.0,1.0819422604101567,-0.6506686485416275,-0.04014359367383822,0.31314903575115854,0.0,1.0819422604101567,-0.6506686485416275,0.0,1.0819422604101567
2019-04-01,1.47469790060725,3.1337330387904063,-1.6590351381831563,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,-0.13615543174268413,0.81654013368781,0.0,1.0819422604101567,-1.6590351381831563,-0.0954447649466101,0.4303670837949547,0.0,1.0819422604101567,-1.6590351381831563,0.0,0.0
2019-04-02,1.254440684900794,1.5010317916895224,-0.2503199934423073,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,-0.1224060366257581,0.8132101470608792,0.0,1.0819422604101567,-1.6590351381831563,-0.10378876472802033,0.43087909100471156,0.0,1.0819422604101567,-1.6590351381831563,-1.6590351381831563,0.0
2019-04-03,1.5800334649363392,1.382529281819297,0.19545752979781517,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,-0.1221179183115627,0.8133410481284552,0.0,1.0819422604101567,-1.6590351381831563,-0.08265507322752981,0.42943945263361605,0.0,1.0819422604101567,-1.6590351381831563,-0.2503199934423073,-1.6590351381831563
2019-04-04,1.8038715391356541,1.975041831170424,-0.1734304524715548,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,-0.11505511341272102,0.8125345897916239,0.0,1.0819422604101567,-1.6590351381831563,-0.08010588488520452,0.4286386378000291,0.0,1.0819422604101567,-1.6590351381831563,0.19545752979781517,-0.2503199934423073
2019-04-05,2.1593790687463303,1.4483640095249777,0.7087622109029379,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,-0.16836654905660944,0.7288406620972232,0.0,0.7087622109029379,-1.6590351381831563,-0.0656599162739271,0.447902437389675,0.0,1.0819422604101567,-1.6590351381831563,-0.1734304524715548,0.19545752979781517
2019-04-06,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,-0.16836654905660944,0.7288406620972232,0.0,0.7087622109029379,-1.6590351381831563,-0.07218315157743886,0.4453827639864345,0.0,1.0819422604101567,-1.6590351381831563,0.7087622109029379,-0.1734304524715548
2019-04-07,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,-0.16836654905660944,0.7288406620972232,0.0,0.7087622109029379,-1.6590351381831563,-0.07218315157743886,0.4453827639864345,0.0,1.0819422604101567,-1.6590351381831563,0.0,0.7087622109029379
2019-04-08,1.6853690292654286,1.7907045935945178,-0.09891806109140447,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,0.05450731909935512,0.32204378234499426,0.0,0.7087622109029379,-0.2503199934423073,-0.07548042028048568,0.4451960659048593,0.0,1.0819422604101567,-1.6590351381831563,0.0,0.0
2019-04-09,1.724869865888837,1.632701247100884,0.09065800073572765,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,0.10321846112478868,0.2927031887686081,0.0,0.7087622109029379,-0.1734304524715548,-0.07245848692262809,0.4460329852683007,0.0,1.0819422604101567,-1.6590351381831563,-0.09891806109140447,0.0
2019-04-10,1.8565393213001986,1.2374223225592371,0.6201162649669779,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,0.16388399472038337,0.35283709304106436,0.0,0.7087622109029379,-0.1734304524715548,-0.058886208372605255,0.4609620400463871,0.0,1.0819422604101567,-1.6590351381831563,0.09065800073572765,-0.09891806109140447
2019-04-11,1.3561953907370246,1.4351970639838416,-0.07920856504076258,0,3,0,0,0,1,0,0,0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,0.17734426435335365,0.33936430515270993,0.0,0.7087622109029379,-0.09891806109140447,-0.04944458424223666,0.4574169356580803,0.0,1.0819422604101567,-1.6590351381831563,0.6201162649669779,0.09065800073572765
2019-04-12,1.869706266841335,1.6853690292654286,0.18495449084226306,0,4,0,0,0,0,1,0,0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,0.10251459005897155,0.24814824541588787,0.0,0.6201162649669779,-0.09891806109140447,-0.03370424328490534,0.45707591497216005,0.0,1.0819422604101567,-1.6590351381831563,-0.07920856504076258,0.6201162649669779
2019-04-13,0.0,0.0,0.0,1,5,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,0.10251459005897155,0.24814824541588787,0.0,0.6201162649669779,-0.09891806109140447,-0.04316243855520443,0.4531997753441926,0.0,1.0819422604101567,-1.6590351381831563,0.18495449084226306,-0.07920856504076258
2019-04-14,0.0,0.0,0.0,1,6,0,0,0,0,0,0,1,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,0.10251459005897155,0.24814824541588787,0.0,0.6201162649669779,-0.09891806109140447,-0.042077007988109046,0.45326502699659127,0.0,1.0819422604101567,-1.6590351381831563,0.0,0.18495449084226306
2019-04-15,1.8960401579236073,1.975041831170424,-0.08712659719815281,0,0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,0.10419908490086464,0.24658808923405662,0.0,0.6201162649669779,-0.08712659719815281,-0.044981227894714135,0.45326525355534647,0.0,1.0819422604101567,-1.6590351381831563,0.0,0.0
2019-04-16,1.4088631729015693,1.382529281819297,0.02684660473932495,0,1,0,1,0,0,0,0,0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,0.09508317118709285,0.24834534441631,0.0,0.6201162649669779,-0.08712659719815281,-0.044086341070069965,0.4533836091504481,0.0,1.0819422604101567,-1.6590351381831563,-0.08712659719815281,0.0
2019-04-17,1.2233451476397086,1.5010317916895224,-0.2817807086829891,0,2,0,0,1,0,0,0,0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.75,0,-0.0337592536200453,0.14154887373560318,0.0,0.18495449084226306,-0.2817807086829891,-0.048385714244407886,0.4550585310817042,0.0,1.0819422604101567,-1.6590351381831563,0.02684660473932495,-0.08712659719815281
